Composite.Element.REF	TCGA-FF-8041-01	TCGA-FF-8042-01	TCGA-FF-8043-01	TCGA-FF-8046-01	TCGA-FF-8047-01	TCGA-FF-8061-01	TCGA-FF-8062-01	TCGA-G8-6325-01	TCGA-G8-6326-01	TCGA-G8-6906-01	TCGA-G8-6914-01	TCGA-FA-8693-01	TCGA-FM-8000-01	TCGA-FA-A82F-01	TCGA-FA-A86F-01	TCGA-FA-A7Q1-01	TCGA-FF-A7CW-01	TCGA-FA-A4BB-01	TCGA-FA-A7DS-01	TCGA-FA-A4XK-01	TCGA-RQ-A68N-01	TCGA-FA-A6HN-01	TCGA-FA-A6HO-01	TCGA-RQ-A6JB-01	TCGA-FF-A7CR-01	TCGA-FF-A7CX-01	TCGA-VB-A8QN-01	TCGA-GS-A9TT-01	TCGA-GS-A9TV-01	TCGA-GS-A9TW-01	TCGA-GS-A9TX-01	TCGA-GS-A9TZ-01	TCGA-GS-A9U4-01
SMAD3|Smad3	1.48827186	1.046933726	0.936385767	1.558101358	1.093298497	1.248023692	0.874053482	1.162342148	1.811249988	1.331508303	0.966977727	0.910853025	1.196736477	0.9631069	0.996926371	0.605614222	0.783701025	0.670815933	1.270464017	0.518302146	0.825003681	1.148467101	0.846745843	1.252900563	1.00710932	1.302094685	0.706029163	1.361459928	0.734824916	0.709528319	1.283082049	1.277495213	0.653492135
SMAD4|Smad4	-1.069825203	-1.013541947	-0.877839929	-0.961288417	-0.937124592	-1.056047001	-1.103203924	-1.199460989	-0.90993581	-1.024375199	-1.028312324	-1.22190533	-1.289368528	-1.062263662	-1.25737684	-0.944586558	-0.968423353	-1.10073052	-1.13451213	-1.134518671	-1.260058211	-1.223845179	-1.115070413	-1.211647299	-1.215351289	-1.132865859	-1.217917491	-0.606899607	-1.277359569	-0.974350612	-1.085544379	-1.229363337	-1.228396132
SRC|Src	-0.598876481	-0.708706405	0.608254875	-1.130737058	-0.813439613	-1.107928648	-0.802079318	0.840609526	-0.223938111	-0.944890896	-0.38385305	-0.128921246	0.2766111	-0.59117472	-0.444372281	-0.866811471	-1.235035192	-0.076886062	-1.075042492	-0.828399347	-0.559992815	-0.695081129	-0.370332031	-0.31312052	-0.633316488	-0.692110104	-1.139418437	-1.051625282	0.013568703	-0.413942465	-1.144212666	0.096953534	-0.687264199
SRC|Src_pY416	-0.573592739	0.373647942	0.71332374	-0.588069789	0.368035546	-0.852184132	0.580807631	-0.514728886	0.888963456	-1.058614032	0.113962145	-1.152538214	-0.562405397	-1.116881564	2.492662425	0.416928796	-0.046228903	-0.608057085	-1.538350958	-1.58126391	-0.541253744	1.286362728	0.619837171	0.149689248	0.798170335	-0.183836535	-0.553687575	-0.609152602	1.173719917	0.609212042	2.041281074	0.189930364	0.250919732
SRC|Src_pY527	-1.127524884	-0.818430809	-0.040081638	-1.163361382	-0.894299801	-1.655930673	0.18596501	-2.091075452	-0.90023053	-1.810551974	-0.940605878	-1.957731593	-0.093496806	-2.794844394	0.324125142	-0.969378914	-0.64946228	-1.264000116	-3.37318911	-2.49706876	-1.054105142	-0.326277356	-0.515141518	-0.377825585	-0.276838146	-1.094263262	-1.866156014	-1.210174563	-0.096460679	-1.195825882	-0.88807601	-0.711661583	-0.29589537
STAT3|STAT3_pY705	0.022197256	0.088908464	-0.426169474	-0.058785002	-0.061332438	0.419310125	0.43746981	0.309929836	0.575727775	-0.065009188	0.014158554	0.145485399	-0.611738554	0.488762208	0.578526606	-0.326637085	0.251231575	0.661259437	0.620774919	0.761918381	0.281213744	0.108842208	-0.042452642	0.174013925	0.679262022	-0.268988251	0.851315122	0.463613208	0.452597056	0.213447227	0.358040243	-0.069157267	0.246798102
STAT5A|STAT5-alpha	3.772744475	3.628030969	3.285065191	2.836371308	3.268156756	4.472595228	3.546122262	3.835761084	2.7583562	3.933247136	3.123836303	3.801887403	2.725764958	1.9229812	4.106830894	3.721752955	3.676422808	2.830676611	3.302739661	3.029365641	3.073893128	4.350043257	3.749226325	2.652736185	3.865654621	3.479620253	4.027109236	3.630847447	4.716933875	4.312715564	4.450180113	4.552393305	3.518369134
STMN1|Stathmin	-0.121129505	0.177083906	-0.029394188	0.084484841	-0.217512023	0.251926065	-0.373110532	-0.140956756	0.456880531	-0.051086613	0.009058875	-0.015373655	0.18684817	0.15243457	-0.289669538	-0.183836012	-0.261573368	-0.129927738	0.436972219	-0.230883422	-0.194780184	-0.164249432	-0.234951402	0.390233701	-0.24532604	0.098194229	0.014285716	-0.080287714	-0.318401638	-0.180630203	-0.307350535	-0.279529421	0.233640338
SYK|Syk	3.667820511	3.463075975	4.062747868	3.341173445	3.648690846	4.012975404	3.407513886	3.771833655	1.404610817	3.76592324	3.356717564	2.980787552	4.112401064	1.696600475	3.095922655	3.902087934	3.468139101	3.372813897	3.439468409	3.922524098	3.654709619	3.608428648	3.547575176	2.397292665	3.993486024	3.592646986	3.057648556	3.764950433	3.945599163	3.170205347	3.865914838	4.609266602	2.364968743
TSC2|Tuberin	2.098442746	1.625297835	1.730675344	1.748206201	2.1909346	2.268268655	1.630543831	1.834576098	0.568402358	2.065129674	1.845288846	1.641672073	2.094041259	0.934834595	1.497036631	1.840368158	1.783528302	1.235676669	1.766417385	1.589739728	1.58236111	1.585982638	1.595331028	1.365548881	1.859274284	1.76179807	1.560561237	1.744000604	1.973142272	2.11237708	2.334055591	1.987275562	1.411275553
KDR|VEGFR2	1.121291501	0.582833122	1.20724738	1.297482716	0.247660476	0.968557884	1.062696046	1.254409222	0.801913369	0.91979258	1.052878702	1.225071672	0.529656281	1.322509724	1.753771794	0.955015132	0.794903003	1.583025805	0.577960988	1.266046563	0.8936618	1.86985409	0.930863909	1.170707418	0.833769873	0.934236722	0.917842572	1.289189709	1.419729302	1.666176409	1.416305233	1.445475818	1.525102874
XRCC1|XRCC1	-0.087501144	-0.520639689	0.012281939	-0.078514138	0.197621231	0.069260388	-0.343058992	-0.332480423	-1.117646851	-0.39619829	-0.11269206	-0.102034788	-0.078888512	0.149696176	-0.174502243	-0.020790594	-0.164793513	-0.0366656	0.176487514	-0.126841218	-0.207562363	0.0416186	-0.204653869	-0.465146248	-0.147905224	-0.185273896	-0.281683123	-0.088063171	-0.289227087	-0.065768922	-0.028712771	-0.305432462	-0.551031066
YAP1|YAP	-0.270248969	-0.575412087	-0.364859287	-0.319263272	-0.584304958	-0.67122876	-0.442943215	-0.289031728	0.626659277	-0.490513249	-0.596529927	-0.261714141	-0.38654266	0.311834983	-0.235833243	-0.341460579	-0.630338902	-0.053875154	-0.318830357	-0.274839761	-0.504983583	-0.322216752	-0.42000384	0.36742859	-0.603054395	-0.371960681	-0.361931047	-0.363005111	-0.546987706	-0.287704658	-0.250923748	-0.309874978	0.184598305
YAP1|YAP_pS127	0.207832605	0.13074517	0.419656654	0.371699184	-0.276187372	-0.402587464	0.744419261	0.50864595	1.698596008	0.459203877	0.625761215	0.699537064	-0.097997919	0.012390849	0.807445651	0.66416333	0.110924488	1.277511616	-0.99089631	0.730840477	0.43863883	0.470899085	0.18400187	1.752556381	-0.484039509	0.299026814	0.562698092	0.356274177	0.361597255	0.286866747	0.797317609	0.229009865	1.949462964
YBX1|YB-1	-0.547420982	-0.519628528	-0.507827646	-0.709663441	-0.880877387	-0.550163292	-0.865370773	-0.735035807	-0.07866067	-0.558623136	-0.813235414	-0.8844372	-0.572579663	-0.594488161	-0.924009962	-0.631504661	-0.889196398	-0.761159132	-0.741634698	-0.529236089	-1.044831668	-0.985257002	-1.088990583	-0.229223285	-1.029412376	-0.693628707	-0.482103284	-0.263869237	-0.944749576	-0.440725239	-0.576590573	-0.019694207	-0.523487282
YBX1|YB-1_pS102	-0.067615961	0.097154541	-0.107755729	0.030307575	0.116642268	-0.177737707	0.104224573	0.122467469	0.288690979	0.03250122	-0.056101371	-0.268062268	0.156227947	-0.183583844	0.374094977	0.352461491	0.019195955	-0.095086642	-0.086546057	-0.215746979	0.010645225	0.257482863	0.189717168	0.306957024	0.119992988	-0.134197883	-0.0144699	0.058577124	-0.082723266	-0.013280906	0.181736277	0.154254127	0.197792553
EIF4EBP1|4E-BP1_pT70	-0.314538269	-0.017331895	-0.296349362	-0.202821356	-0.38422621	-0.261544614	-0.416904524	-0.238338627	0.141713243	-0.311405491	-0.19941263	-0.313028385	-0.327482741	-0.166693773	-0.333658539	-0.298626175	-0.322294392	-0.037411305	-0.334685129	-0.35828733	-0.34132983	-0.245560027	-0.346462736	-0.013731917	-0.34680258	-0.040774221	-0.29846502	-0.276866405	-0.265259874	-0.338890017	-0.174036375	-0.219579697	-0.126052937
ARAF|A-Raf_pS299	-1.632424521	-1.492517373	-1.464067217	-1.439586519	-1.201073411	-1.486729995	-1.402019167	-1.437039041	-1.752195502	-1.585414983	-1.611234818	-1.586158121	-1.535460798	-1.314291297	-1.308284556	-1.113759601	-1.532578627	-1.424210805	-1.705918149	-1.530423758	-1.614596583	-1.312389418	-1.324867047	-1.551292191	-1.469975726	-1.542367078	-1.646687341	-1.694854028	-1.562686711	-1.624816781	-1.237101098	-1.486011759	-1.543291564
ANXA7|Annexin_VII	-0.60866553	-0.856467286	-0.484077921	-0.894056386	-0.768911783	-0.807364241	-0.703450717	-0.416389615	-1.057070517	-0.77341189	-0.803955679	-0.608000473	-0.668110209	-0.760576641	-0.614429271	-0.918179323	-0.789290486	-0.37014509	-1.002724371	-0.440924098	-0.852746346	-0.475009349	-0.682065601	-1.257918307	-0.985796134	-0.706895223	-0.915583808	-0.704132407	-0.501799851	-0.727056971	-0.569770584	-0.512302691	-0.809123507
ARID1A|ARID1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRAF|B-Raf	1.951126516	2.305991053	1.677170458	1.459704084	2.310491441	2.840712617	1.528632842	2.123442061	1.299429012	2.167200541	2.265783647	1.560251691	2.374980716	1.146220216	1.480517925	2.029792277	1.714657303	1.202404682	2.202651127	1.908115826	1.414409997	1.487776687	2.246505932	1.595310181	1.855188667	1.698451126	1.988504586	2.0165259	1.685570129	1.825394526	2.037054101	1.93884593	0.838952198
BAD|Bad_pS112	0.320184498	0.188885893	0.093487369	0.052312311	0.393917834	-0.179743736	0.458458657	0.841044683	0.729533899	0.451660352	0.375803983	0.100770262	0.628058129	-0.72902576	0.712386001	0.536766387	0.36262628	0.007925408	-0.83707817	0.064506812	0.293197986	0.926446691	0.511457929	0.397561768	0.6121311	0.261513951	0.411576749	-0.097675235	0.847616143	0.049107834	0.881259559	0.775825366	0.126389903
BAP1|Bap1-c-4	-0.584080022	-0.202242001	-0.765254739	-0.739657172	-0.280572334	-0.356909871	-0.962213309	-0.787149725	-0.965320578	-0.822861714	-0.849019729	-0.938121372	-0.686006659	-1.585818402	-0.880663095	-0.710842042	-0.724238313	-1.510793356	-0.610449001	-0.423977829	-1.011385715	-0.824005909	-0.592041416	-1.28732725	-0.714513679	-0.445085379	-0.750008255	-0.842332712	-0.759347549	-0.560277403	-0.485950109	-0.853187102	-1.538072165
BRCA2|BRCA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A1|CD20	3.689261102	2.458239138	2.146970591	1.045632946	1.785510052	2.135939899	0.831880753	1.827199914	0.596874975	1.689017976	0.684673334	-0.107825053	2.264681244	0.018047463	0.702143547	1.588781432	0.573084256	0.0089784	0.944936701	1.055668326	0.726686571	0.820295443	0.156856773	2.854022607	0.591429387	0.826284686	1.780930215	1.812444438	0.661608922	1.443093942	2.121057442	3.99366728	-0.530046923
CCNE2|Cyclin_E2	2.150606849	2.136303766	1.408131133	2.088307154	1.873916497	1.984207315	1.723059232	1.568128402	2.160394486	2.203282455	2.167699273	1.39216595	1.558346267	1.304768832	1.068417414	1.143136187	1.621935454	0.874932908	2.273555678	1.048279094	1.901534235	1.725339125	1.463930552	1.874783187	1.944389047	2.193856862	1.312348171	2.580773594	1.544589658	1.856074749	1.96926382	1.900841913	0.544530821
ETS1|ETS-1	1.106371648	1.17580879	0.661565416	1.719144649	1.881108547	1.286164864	0.641905264	0.806414725	1.400230117	1.369743233	1.348850877	1.347827661	1.670475026	2.463582278	1.523825748	0.861699009	1.517960097	1.5206381	2.207505441	2.384037441	0.991666681	1.621940946	1.13417967	0.799596851	0.865024614	0.581599419	1.710622642	1.041634429	1.496807919	1.099733403	1.635642972	1.478870445	0.780128374
EIF4G1|eIF4G	0.515955524	0.444349668	0.204960899	0.372726061	0.401192603	0.78686887	0.245301296	0.564348427	-0.802163858	0.417166733	0.255041355	0.105844044	0.406576145	-0.872220533	-0.043195447	0.458439906	0.557874146	-0.697092611	0.620296032	0.382604496	0.188674396	0.08199556	0.237613459	-0.318986917	0.277371843	0.188196334	0.769243994	0.731678084	0.273803061	0.806925587	0.36469627	0.389476106	-0.088082687
FASN|FASN	-0.381521178	-0.329547442	-0.149845457	1.062192545	-0.073919599	0.273923315	-0.086745014	-0.041412968	-1.608913922	-0.460968436	0.139166445	-0.087896987	-0.458364201	1.790986207	-0.594175411	-0.097156093	-0.262919454	0.58971251	0.377284402	0.297362561	0.253083372	-0.080575535	-0.401834941	-1.23882341	0.194868057	-0.074962923	0.377314126	0.062780751	-0.537608784	-0.226256606	-0.498219383	-1.407288696	-0.194820989
FOXO3|FOXO3a_pS318_S321	-1.584605614	-1.449007657	-1.208816994	-1.594614355	-1.343108318	-1.58303668	-1.481500898	-1.327001946	-1.722961076	-1.579489343	-1.444918221	-1.457277613	-1.515319465	-1.746309961	-1.179334367	-1.419000271	-1.476575778	-1.36188011	-1.817095733	-1.302015749	-1.503874906	-1.143909963	-1.304696069	-1.495044649	-1.329751853	-1.392484952	-1.458121177	-1.736962221	-1.238673549	-1.611191798	-1.299542669	-1.273641593	-1.320896687
FOXM1|FoxM1	0.111145772	-0.105623825	0.020247394	-0.125954875	-0.020122598	0.611923482	-0.311573957	-0.442135052	-0.837660898	-0.552303105	0.067058035	-0.267810084	-0.441755169	-0.550306905	-0.686052322	0.180597664	-0.106347301	-0.651017363	0.186484885	-0.038797598	-0.58303918	-0.422001051	-0.468118219	-0.400355985	-0.14622831	-0.417245535	0.007180312	-0.069974302	-0.58287295	-0.114706303	-0.551198896	-0.655061886	-0.452570191
G6PD|G6PD	-1.168301358	-1.167859383	-0.47352043	-1.327814836	-1.350666228	-1.101959935	-1.473086972	-0.571089138	-0.467587559	-1.09230849	-1.261169433	-1.082471618	-1.421573827	-0.574290912	-1.270447017	-1.255904168	-1.482109732	-1.089302228	-1.117054609	-1.271165506	-1.09750058	-0.971528603	-1.07498726	-1.609597774	-1.337936197	-1.4179688	-1.617344707	-1.250819382	-0.976932296	-1.230462676	-1.434957021	-0.950863963	-1.199213672
GAPDH|GAPDH	1.75691631	1.824578224	1.493969082	2.403700142	1.252605474	1.442968979	1.071248388	1.467357639	2.183472698	2.524735638	1.452193171	1.369534285	1.16075073	1.966430171	1.505904837	0.76155781	0.831234508	1.581161756	1.566984833	1.923211453	0.911395616	1.14677024	0.547759816	0.582925376	1.143962881	1.524062648	1.241520463	2.812435342	1.092018864	1.211830263	1.475431598	2.800871791	0.058520978
GSK3A GSK3B|GSK3_pS9	-0.142735107	0.717188342	0.25971478	0.074282435	1.376479634	0.031674263	0.889245452	0.318501974	1.588725935	0.442484596	0.408985401	-0.557085129	0.639707553	-1.134540711	1.524288463	0.698616363	0.520728567	-0.061660668	-1.228872574	-0.650488177	0.432703111	1.037192052	1.05699166	0.62441222	0.717474759	0.310279082	-0.291555156	0.082778232	0.785752354	0.039021939	0.844996674	0.360003182	0.311906926
NRG1|Heregulin	-1.566127636	-1.577157146	-0.904458456	-1.49530166	-1.455210067	-1.253451557	-1.433325004	-1.410213293	-1.568144446	-1.283902266	-1.70883796	-1.552852582	-1.402154077	-0.82771481	-1.653276055	-1.414581283	-1.664918978	-1.465684714	-0.645631677	-1.376184355	-1.254004323	-1.519724366	-1.498838964	-1.134923874	-1.651479595	-0.955125761	-1.214998962	-1.250846353	-1.708583258	-1.374750773	-1.435595962	-1.479805201	-1.126344217
MYH11|MYH11	-1.681689378	-2.366558525	-0.563852395	-1.561611035	-1.887046862	-1.758599654	-1.28008277	-1.925682777	-1.590173115	-1.331293423	-2.253119055	0.190964653	-1.397584424	0.366383434	-0.917210107	-2.196870314	-1.785052726	-0.237488133	-2.552851558	-0.753579254	-2.218144312	-1.863431475	-1.749166771	-1.041422094	-2.56790515	-1.502270805	-0.240964732	-2.30879823	-1.999427043	-2.037142969	-1.57196494	-1.695605145	-0.084837993
MYH9|Myosin-IIa-pS1943	-1.148888424	-1.456353394	-1.180553871	-1.149337246	-1.226008384	-1.405249253	-1.172351441	-0.940999638	-0.575379899	-0.728048292	-0.838894675	-0.254881453	-0.973660068	-0.427187427	-0.900994548	-0.5849818	-0.860667457	-0.889341238	-1.029393074	-0.590081499	-0.557297755	-0.506156356	-0.930851189	-0.667976707	-0.946764096	-0.676379307	-1.411462783	-0.782928696	-0.984691703	-0.539154163	-0.560452979	-0.514176237	-0.332874474
NRAS|N-Ras	-1.406309199	-1.328746326	-1.35935775	-1.431734246	-1.305950771	-1.342356935	-1.584137529	-1.290619932	-0.743807615	-1.42377412	-1.422135099	-1.398812258	-1.477418146	-1.15939303	-1.609168075	-1.641571319	-1.583546885	-1.271641094	-1.309724849	-1.343356091	-1.461039005	-1.41688491	-1.434486424	-1.34984154	-1.475762342	-1.316649058	-1.583963311	-1.421521028	-1.529089794	-1.382349131	-1.504287015	-1.478029602	-1.137960175
NDRG1|NDRG1_pT346	-1.602708856	0.177850341	-1.572243481	-1.70445645	-1.184573423	-2.173622349	-0.487957125	0.651322613	-1.345412144	-1.23415853	-1.98203941	-1.899037013	-1.808467477	-2.092479889	-0.903054519	-1.296028638	-1.35193661	-0.903916878	-2.537497248	-1.744709908	-0.578858489	-1.080951611	-0.670855766	-1.286382681	-1.104865471	-1.744597631	-1.254521707	0.075285154	-1.278731451	-1.945999299	-1.576540093	-1.632045196	-0.431107672
CDKN1A|p21	-0.436434017	0.354291527	-0.848665229	-0.203588176	0.550442137	-0.449770667	-0.525541369	-0.204993169	0.892301153	-0.238527607	0.27619007	0.034299225	-0.236667961	-0.293287549	0.396110143	0.076885451	0.307392337	0.469715553	-0.255579095	-0.3645931	0.010001125	-0.170120601	-0.382638162	0.348911859	0.032754002	0.450103954	-0.290387126	0.033666195	-0.355042489	-0.294515239	0.182008994	-0.434080721	0.084199796
CDKN1B|p27_pT198	-0.056618776	0.070538344	0.048391475	0.166522325	0.618342587	0.239441064	-0.051484639	0.077860293	0.841101602	-0.023487449	0.016692531	0.10089997	0.161664211	0.151018434	0.106987291	0.220754601	0.213676908	-0.176997309	0.285040241	0.412755929	0.021500753	0.141159112	0.279347794	0.514065708	-0.012474806	0.321013442	0.148313219	0.216592121	-0.046971431	0.168522373	0.221417723	0.205043122	0.232075785
RPS6KA1|p90RSK	-0.511107573	-0.316980997	-0.408580974	-0.10329682	-0.330085611	0.20229988	-0.263601037	-0.211321793	-1.224890193	-0.450440592	-0.092263119	-0.080261054	-0.521851512	0.002130654	-0.091196895	-0.565715281	-0.232795717	-0.311528578	-0.211849452	-0.121032696	-0.354765394	0.139791975	-0.185111302	-0.61673975	-0.084906615	-0.424971823	0.079859465	-0.644108079	-0.058149187	-0.287341943	-0.051579984	-0.280827745	-0.341579617
PDCD4|PDCD4	0.725244674	2.153805226	0.893163068	1.33834539	3.159109144	0.782582064	1.789932258	1.462190341	-0.25152664	1.08539661	2.15190076	1.200458202	0.912631614	0.494879759	2.050020878	2.349851293	2.101162492	1.659196199	0.337533971	1.444781411	2.492824662	2.784254764	2.788495931	0.794781024	1.501887433	1.597839322	0.316716671	1.650272066	2.291387661	1.201055783	1.955149964	2.36337478	1.350497637
PDK1|PDK1	-0.597021546	-0.789211071	-0.089938313	-0.429619134	-0.568612175	-0.253758594	-0.704057582	-0.263727201	-0.057970405	-0.508218325	-0.613632362	-0.383910529	0.000644971	-0.666096364	-0.122092675	-0.430412128	-0.390903212	0.054040398	-0.513270235	-0.47839649	-0.608580785	-0.34516525	-0.608930203	-0.616394829	-0.162613062	-0.403714443	-0.415707021	-0.489902495	-0.294639212	-0.469601867	-0.269447667	-0.041933642	-0.526086344
PEA15|PEA15_pS116	-0.728414176	-0.939224331	-0.927210981	-0.615253163	-0.722559347	-0.654945105	-0.728544399	-0.437830454	-0.833008442	-0.850376292	-0.808794099	-0.698780923	-0.723376384	-0.651526402	-0.762226184	-0.678769366	-0.359552848	-0.798986252	-0.756980669	-0.854017059	-0.882663357	-0.706866388	-0.878857155	-0.713438324	-0.860982644	-0.853513475	-0.737151575	-0.371370337	-0.769249512	-0.825976509	-0.625812819	0.17214713	-0.664471052
PIK3R1 PIK3R2|PI3K-p85	2.602184495	2.012778582	2.943817152	2.487205437	2.313884321	3.111907786	2.208291985	2.842165774	1.994228562	2.362620336	1.937082623	2.414151919	2.845788544	2.392300989	2.444433524	2.336129622	1.879404697	2.531258746	1.938933251	2.150198761	2.149135717	2.524412176	2.15557908	1.926220578	2.153641127	2.284110793	2.514812718	2.248605011	2.728072888	2.210899924	2.622230395	3.134956933	2.073775506
PRKCB|PKC-pan_BetaII_pS660	2.419081841	2.013928881	1.783792956	1.649079291	2.770292797	1.979326984	2.441449341	2.287062503	1.29010992	2.078920984	2.488398341	2.016865447	2.314206692	1.066816118	2.69309967	2.583516907	2.203549488	2.519109338	1.322438948	1.738570984	1.980013295	2.784217044	2.56803028	1.397033613	2.181825546	1.853999005	1.694168952	1.401426147	2.721379752	1.83840241	3.022334497	2.077427581	1.588950544
PRDX1|PRDX1	-1.170359837	-1.235293805	-1.461961097	-1.425607581	-1.802012351	-1.488490767	-1.71430521	-0.857645829	-0.67958519	-1.408865171	-1.241893588	-1.169479904	-1.33322688	-1.19275742	-1.298176573	-1.495367387	-1.718180587	-1.102704525	-1.885030863	-1.372482656	-1.434083638	-1.451535394	-1.359430217	-1.768461462	-1.474631056	-1.271164436	-1.625506628	-1.466909622	-1.341323964	-1.642498311	-1.690862653	-0.909784133	-1.792327139
RAB11A RAB11B|Rab11	-0.785053514	-0.680041098	-0.774649685	-0.543907902	-0.714937516	-0.752149153	-0.882056773	-0.626898407	-0.443033371	-0.71828694	-0.811672354	-0.769354735	-0.63578131	-0.547099252	-0.737681002	-0.756020434	-0.808133758	-0.702398515	-0.651700831	-0.81191567	-0.810489789	-0.719794776	-0.776532568	-0.587727847	-0.779154722	-0.678280463	-0.742532615	-0.729749705	-0.733562404	-0.763867845	-0.695775106	-0.448723561	-0.648913157
RAB25|Rab25	-3.171451729	-1.887605559	-1.330134314	-2.955598968	-2.716087593	-2.838014667	-2.873645701	-2.768040575	-3.69281591	-3.31226458	-3.201892739	-2.725562135	-0.474268016	-2.064992909	-3.144855063	-1.921359532	-2.902691365	-2.834302272	-2.954954548	-3.07498916	-3.082500392	-2.86790411	-2.850082222	-3.190593896	-3.210092566	-3.027743616	-3.003486288	-2.664725489	-3.065529537	-2.911415354	-3.07200498	-2.980563019	-3.666296168
RPTOR|Raptor	1.166979808	0.92538089	1.396981254	1.574033997	1.338398247	1.280798354	0.914268181	1.740730399	0.986932688	1.357030467	1.083471904	1.347823334	1.435730835	1.535773303	1.123378328	1.734290702	1.204765867	1.624144895	1.276050564	1.086440112	1.216169275	1.336737182	1.138341143	0.811209388	1.088021121	1.030898049	1.323881817	1.061288696	1.470706847	1.075125269	1.262704671	1.015268712	0.927517569
RBM15|RBM15	2.819906702	2.538791281	2.698089882	3.041838769	3.373895213	3.370951052	2.801948195	2.68556639	1.992160927	3.110738676	3.165111048	2.650479378	3.20492003	2.217707179	2.551455285	2.732234212	2.951982633	2.072396625	3.114949546	2.685280984	2.670470805	2.841342983	2.718055776	2.185175143	2.766360021	2.514764473	3.737353796	2.841413539	2.903837105	2.940573094	3.280375414	3.163383925	1.973323782
RICTOR|Rictor	0.397224235	0.202164442	0.261185293	0.235383218	0.223750452	0.0843078	0.31442932	0.490855148	-0.111705378	0.632471876	0.160484147	1.428030999	0.015091297	1.528435665	0.265230257	0.293681121	-0.208912597	0.242793756	0.177516849	0.233479445	0.116430276	0.348103506	0.351767561	0.042408504	0.289919301	0.279461921	0.36192951	-0.062193079	0.431330971	0.504111251	0.625985802	0.335967542	0.890002381
RICTOR|Rictor_pT1135	0.360781353	0.334870656	0.367758187	0.38414542	0.317840341	0.226928675	0.375018318	0.386957869	0.7798108	0.325934361	0.322142335	0.389894835	0.437940373	0.442834183	0.543751586	0.525128508	0.223166914	0.433058762	0.743670318	0.324528728	0.367023341	0.384949576	0.352972346	0.779733399	0.144051685	0.18020331	0.23540641	0.472290374	0.273207254	0.158479925	0.195991093	0.276878661	0.641816589
SCD1|SCD1	-1.754602417	-1.494496014	-1.788227291	-1.55991863	-1.145417852	-1.583151033	-1.825778349	-1.600071959	-0.625296519	-1.89412644	-1.545014138	-1.7191084	-1.927922269	-1.415264677	-1.699385204	-1.46486521	-1.630879583	-1.572321878	-1.831112082	-1.812208001	-1.741828981	-1.708818423	-1.602208441	-1.669462811	-1.934927506	-1.323841892	-2.086558118	-1.687752987	-1.813533846	-1.742623351	-1.504886455	-1.69887677	-1.944686897
SRSF1|SF2	-1.706185468	-1.467040243	-1.71353287	-1.47950457	-1.280332905	-1.603217877	-1.732120845	-1.693625012	-0.573470984	-1.855218708	-1.550806148	-1.701163282	-1.741060817	-1.547118472	-1.524517893	-1.52803122	-1.503120112	-1.456932819	-1.638747342	-1.658132133	-1.651845897	-1.55461472	-1.734957858	-1.436863658	-1.657285115	-1.213790201	-1.647108345	-1.740919166	-1.870437067	-1.721369567	-1.516353591	-1.82892647	-1.892196511
WWTR1|TAZ	0.058508978	0.23781203	-0.022523499	0.129220802	-0.046079984	0.136028443	-0.081365129	0.306286684	0.74131032	-0.017634744	-0.114495914	0.051212585	0.004993275	0.385178343	-0.112855541	0.149119465	-0.030262394	0.147268583	0.29900479	0.025736581	0.111190445	0.063244322	0.019233409	0.400841464	-0.141348397	0.192949639	0.064805691	0.174966982	-0.177403398	-0.014128877	-0.010928465	0.209377129	0.476100677
TIGAR|TIGAR	0.81294314	0.48374299	0.659577237	0.630714322	0.317014067	0.706411987	0.587353506	1.155544519	0.254642266	0.592761872	0.582517766	0.873750646	0.808294068	0.986076388	0.571390912	0.725960526	0.593225225	1.173608733	0.840637637	1.220537791	0.646314227	0.751304326	0.514876628	0.509358673	0.700446542	0.731479749	1.180038748	0.898345022	0.756647161	0.616475127	0.520176223	0.770586606	0.715980691
TGM2|Transglutaminase	-0.754506186	-0.846965327	-0.941390607	-0.839349646	-1.094959851	-1.088862217	-0.929701913	-0.501590895	0.204571468	-0.826341281	-0.728108803	-0.310750358	-1.065237899	0.361014527	-0.46590256	-1.252646418	-0.987757505	-0.631766141	-0.825988388	-0.423244169	-0.819734306	-0.302791716	-1.068795425	-0.887900108	-0.523737221	-0.823100982	-0.992713868	-0.848559745	-0.197534502	-0.625833319	-0.942536437	-0.802535048	-0.320838591
TFRC|TFRC	3.25064249	2.982015466	2.342185352	2.389102461	1.608131076	2.859355265	1.257003997	3.411834966	2.043134441	1.610673185	1.784821416	2.673703234	2.913988662	3.325976828	1.298376076	0.952594817	2.702884179	3.48372392	2.693989681	3.666906698	1.92549718	1.387243777	2.073896152	2.006741808	1.822347833	2.317036675	2.289317531	2.305004313	2.207565515	2.1513489	0.171891883	2.496109811	0.334440731
